Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,vol,upper,lower,daily_returns,excess_returns,rsi,signal,shiftedclose
2017-09-06,280.5,281.0,275.25,275.70001220703125,224.21481323242188,14165258,279.2300033569336,4.339882578056084,287.9097685130458,270.5502382008214,-0.025278437064268355,-0.025318119603950896,24.806974993802612,0,282.8500061035156
2017-09-07,277.0,277.54998779296875,269.54998779296875,270.3999938964844,219.904541015625,19218142,279.0425033569336,4.6414407982432895,288.32538495342015,269.75962176044703,-0.01922385124629933,-0.01926353378598187,16.50858910135716,0,275.70001220703125
2017-09-08,271.1499938964844,273.29998779296875,270.0,272.3500061035156,221.4904022216797,9716093,279.0175033569336,4.677755187231579,288.3730137313968,269.66199298247045,0.007211589168329313,0.007171906628646773,27.252859957229674,0,270.3999938964844
2017-09-11,272.3999938964844,274.3999938964844,271.5,273.6000061035156,222.50698852539062,9314031,279.0425033569336,4.645691161475097,288.3338856798838,269.7511210339834,0.0045897532963685705,0.0045500707566860305,33.80542684655022,0,272.3500061035156
2017-09-12,275.5,278.25,274.6000061035156,277.6499938964844,225.80064392089844,11464781,279.3500030517578,4.311704300048605,287.97341165185503,270.7265944516606,0.014802480665149886,0.014762798125467347,50.974373118340125,0,273.6000061035156
2017-09-13,277.3999938964844,277.5,270.95001220703125,271.5,220.7991180419922,12126147,279.3625030517578,4.28727897342958,287.93706099861697,270.78794510489865,-0.02215018430442728,-0.02218986684410982,34.61445897688067,0,277.6499938964844
2017-09-14,272.29998779296875,272.5,270.3999938964844,272.0,221.2057647705078,7041114,279.00250244140625,4.593029604724685,288.1885616508556,269.8164432319569,0.0018417044964749163,0.0018020219567923767,36.599628037758464,0,271.5
2017-09-15,272.0,272.75,268.20001220703125,269.29998779296875,219.00999450683594,13147594,278.4675018310547,5.069214483474496,288.60593079800367,268.3290728641057,-0.009926369983846883,-0.009966052523529422,30.582772320316067,0,272.0
2017-09-18,271.0,271.70001220703125,266.25,267.0,217.1394805908203,10152294,277.7250015258789,5.606752991931808,288.9385075097425,266.51149554201527,-0.00854076965860684,-0.008580452198289379,26.182798967478874,0,269.29998779296875
2017-09-19,268.0,270.0,264.1000061035156,267.8500061035156,217.8307647705078,33882424,277.0375015258789,5.939717573709256,288.9169366732974,265.1580663784604,0.0031835950689693693,0.0031439125292868297,30.6101782246879,0,267.0
2017-09-20,269.3999938964844,272.0,267.75,271.54998779296875,220.83978271484375,9604767,276.4700012207031,5.892133518063948,288.25426825683104,264.6857341845752,0.013813558188192854,0.013773875648510315,47.16340750335007,0,267.8500061035156
2017-09-21,272.0,272.3999938964844,267.1000061035156,269.54998779296875,219.21327209472656,7759828,275.82000122070315,5.903156424277364,287.6263140692579,264.0136883721484,-0.007365116013618778,-0.007404798553301318,40.84336321201426,0,271.54998779296875
2017-09-22,269.5,270.95001220703125,267.04998779296875,268.45001220703125,218.31869506835938,6877525,275.1700012207031,5.965989457688368,287.1019801360799,263.23802230532635,-0.0040808524858869655,-0.0041205350255695055,37.524676893779805,0,269.54998779296875
2017-09-25,268.5,269.6499938964844,260.8999938964844,262.25,213.27651977539062,17583222,274.1600006103516,6.3651742478296125,286.8903491060108,261.4296521146924,-0.02309548108736159,-0.023135163627044132,24.215941078526726,0,268.45001220703125
2017-09-26,263.29998779296875,263.75,261.04998779296875,262.45001220703125,213.43917846679688,9581360,273.27000122070314,6.7042295309435,286.67846028259015,259.8615421588161,0.0007626657241854851,0.0007229831845029454,25.242350627129113,0,262.25
2017-09-27,265.1000061035156,265.5,256.79998779296875,258.5,210.22677612304688,17533620,272.0950012207031,7.138902819433426,286.37280685957,257.81719558183624,-0.015050668611197526,-0.015090351150880065,19.108934025709857,0,262.45001220703125
2017-09-28,260.3999938964844,263.3999938964844,259.1000061035156,261.54998779296875,212.70721435546875,21604711,271.06000061035155,7.08951604968468,285.2390327097209,256.8809685109822,0.011798869193380357,0.011759186653697818,33.97404820336632,0,258.5
2017-09-29,262.79998779296875,262.8999938964844,257.45001220703125,258.29998779296875,210.06414794921875,12172012,269.79499969482424,6.990689904819246,283.77637950446274,255.81361988518574,-0.012425842791739972,-0.01246552533142251,27.50975653559435,0,261.54998779296875
2017-10-03,262.5,262.75,258.5,261.3999938964844,212.58522033691406,11497927,268.70999908447266,6.48250098703414,281.67500105854094,255.74499711040437,0.012001440570928557,0.011961758031246017,40.473843132242884,0,258.29998779296875
2017-10-04,264.1000061035156,268.5,263.1499938964844,267.3999938964844,217.4647674560547,10779322,267.93749847412107,5.564335365452002,279.06616920502506,256.8088277432171,0.022953369530616108,0.022913686990933567,57.9429618689859,0,261.3999938964844
2017-10-05,267.3999938964844,269.3999938964844,264.3999938964844,265.25,215.71627807617188,6937298,267.41499786376954,5.280453648591831,277.97590516095323,256.85409056658585,-0.008040334074972177,-0.008080016614654717,51.45035973000304,0,267.3999938964844
2017-10-06,265.79998779296875,267.5,264.6499938964844,266.1499938964844,216.44821166992188,7856190,267.2024978637695,5.239362821271574,277.6812235063127,256.72377222122634,0.003393038301409801,0.0033533557617272613,54.0374173763544,0,265.25
2017-10-09,268.0,269.1499938964844,266.3999938964844,268.0,217.95272827148438,6088623,266.98499755859376,5.102943286964485,277.19088413252274,256.7791109846648,0.006950931079332978,0.006911248539650438,59.376995811026845,0,266.1499938964844
2017-10-10,267.1000061035156,267.8999938964844,265.1499938964844,266.20001220703125,216.4888916015625,5472538,266.61499786376953,4.860584987962501,276.33616783969455,256.8938278878445,-0.006716303491730136,-0.006755986031412676,52.28516056806786,0,268.0
2017-10-11,266.5,267.75,264.45001220703125,265.3999938964844,215.8382568359375,7664687,266.0024978637695,4.110848383929196,274.22419463162794,257.7808010959111,-0.0030053956155056127,-0.0030450781551881524,49.15396233947104,0,266.20001220703125
2017-10-12,265.54998779296875,269.20001220703125,264.0,267.0,217.1394805908203,9165813,265.77749786376955,3.9124793260011352,273.60245651577185,257.95253921176726,0.006028698405732058,0.005989015866049518,55.54351169168244,0,265.3999938964844
2017-10-13,266.25,267.6000061035156,264.20001220703125,265.95001220703125,216.2855682373047,12040762,265.4749984741211,3.6297201994515533,272.7344388730242,258.215558075218,-0.003932552252553068,-0.003972234792235608,50.541915054196664,0,267.0
2017-10-16,266.0,269.95001220703125,265.5,267.5,217.54611206054688,9152244,265.38499908447267,3.5513570118565996,272.48771310818586,258.2822850607595,0.005828145786681116,0.005788463246998576,57.34587355547728,0,265.95001220703125
2017-10-17,268.0,268.70001220703125,265.95001220703125,267.25,217.34275817871094,10628854,265.39749908447266,3.5577748171793924,272.51304871883144,258.28194945011387,-0.0009347621978155196,-0.0009744447374980592,55.85854486746841,0,267.5
2017-10-18,268.0,270.75,267.1000061035156,270.3500061035156,219.8638916015625,7229879,265.52249908447266,3.689940139584178,272.902379363641,258.1426188053043,0.011599804124959867,0.011560121585277328,68.15030029230738,0,267.25
2017-10-19,271.0,271.29998779296875,269.0,269.6499938964844,219.2946319580078,1235750,265.42749938964846,3.548332454106011,272.52416429786047,258.33083448143645,-0.002589145672843407,-0.0026288282125259466,63.36877060214219,0,270.3500061035156
2017-10-23,270.0,272.75,265.79998779296875,267.04998779296875,217.18011474609375,9768072,265.30249938964846,3.4377751287085663,272.1780496470656,258.4269491322313,-0.00964235737571073,-0.00968203991539327,48.2730507061705,0,269.6499938964844
2017-10-24,268.45001220703125,268.45001220703125,266.1000061035156,267.0,217.1394805908203,8400196,265.22999877929686,3.3827519433327233,271.9955026659623,258.4644948926314,-0.0001870988756080827,-0.00022678141529062238,48.0091905761064,0,267.04998779296875
2017-10-25,268.3999938964844,271.5,268.20001220703125,269.25,218.96929931640625,5940597,265.5799987792969,3.4201201931953276,272.4202391656875,258.73975839290625,0.00842692780054155,0.008387245260859011,59.859961701530416,0,267.0
2017-10-26,270.79998779296875,270.79998779296875,267.1499938964844,268.3999938964844,218.27806091308594,9260157,265.8774978637695,3.3921943138491635,272.66188649146784,259.0931092360712,-0.0031567822771423337,-0.0031964648168248734,54.253737454962845,0,269.25
2017-10-27,270.6000061035156,276.0,267.45001220703125,269.3500061035156,219.0506134033203,22968176,266.4199981689453,2.994533353666151,272.4090648762776,260.430931461613,0.003539304348786576,0.0034996218091040364,59.3586733666616,0,268.3999938964844
2017-10-30,269.0,270.6000061035156,263.45001220703125,265.1499938964844,215.6349334716797,17589111,266.5999984741211,2.787427390707319,272.1748532555357,261.0251436927065,-0.015593108271062528,-0.01563279081074507,37.2851013740764,0,269.3500061035156
2017-10-31,266.04998779296875,266.95001220703125,263.8999938964844,265.70001220703125,216.08224487304688,8139444,266.9699996948242,2.0105911361444724,270.99118196711316,262.9488174225352,0.0020743920948500527,0.002034709555167513,40.74769497575149,0,265.1499938964844
2017-11-01,267.0,271.20001220703125,266.29998779296875,269.8500061035156,219.45726013183594,7237682,267.39250030517576,1.630408321858515,270.6533169488928,264.13168366145874,0.015619123453534778,0.015579440913852239,60.49580597158989,0,265.70001220703125
2017-11-02,269.70001220703125,269.95001220703125,265.29998779296875,265.6499938964844,216.0415802001953,9683859,267.3050003051758,1.6762982722614073,270.6575968496986,263.95240376065294,-0.015564214779628216,-0.015603897319310755,43.06466761775574,0,269.8500061035156
2017-11-03,267.0,267.8999938964844,264.8999938964844,265.3999938964844,215.8382568359375,5980143,267.3125,1.6669297384962223,270.6463594769925,263.9786405230075,-0.0009411307030313676,-0.0009808132427139072,42.19621783548591,0,265.6499938964844
2017-11-06,266.25,267.8999938964844,264.29998779296875,264.8999938964844,215.431640625,9020725,267.25,1.7348605369000294,270.71972107380003,263.78027892619997,-0.0018838931378443169,-0.0019235756775268565,40.248249687414656,0,265.3999938964844
2017-11-07,265.70001220703125,267.70001220703125,263.6499938964844,265.29998779296875,215.75692749023438,9506715,267.11499938964846,1.7779441835865268,270.6708877568215,263.5591110224754,0.0015099307803192463,0.0014702482406367067,42.78391019271151,0,264.8999938964844
2017-11-08,265.3500061035156,266.5,264.70001220703125,265.3999938964844,215.8382568359375,5957114,267.0749984741211,1.8083529247909986,270.6917043237031,263.4582926245391,0.00037694894272544133,0.00033726640304290164,43.503224214812384,0,265.29998779296875
2017-11-09,266.3999938964844,266.5,259.29998779296875,260.04998779296875,211.4873504638672,20246351,266.8074981689453,2.375828633077006,271.55915543509934,262.05584090279126,-0.020158179721482483,-0.020197862261165024,24.073946397604857,0,265.3999938964844
2017-11-10,260.54998779296875,265.20001220703125,259.3999938964844,261.70001220703125,212.8292236328125,16792035,266.54249877929686,2.634702964853347,271.81190470900356,261.27309284959017,0.00634493347239018,0.0063052509327076395,34.84376806218788,Buy,260.04998779296875
2017-11-13,263.0,263.29998779296875,258.0,258.29998779296875,210.06414794921875,7396182,266.1599975585938,3.2163508080773173,272.5926991747484,259.7272959424391,-0.012991992529955643,-0.013031675069638182,25.795976780872437,0,261.70001220703125
2017-11-14,258.5,260.8500061035156,256.0,256.54998779296875,208.6409454345703,8335504,265.6124969482422,3.8464945126254886,273.3054859734932,257.9195079229912,-0.00677508527058357,-0.00681476781026611,22.230596667263114,Buy,258.29998779296875
2017-11-15,257.0,257.3500061035156,250.39999389648438,253.3000030517578,205.9978790283203,17011726,264.9149971008301,4.703307065197271,274.3216112312246,255.50838297043555,-0.012668013944937107,-0.012707696484619646,16.99561408630464,Buy,256.54998779296875
2017-11-16,254.6999969482422,255.60000610351562,252.39999389648438,255.10000610351562,207.46173095703125,9959845,264.1524971008301,5.002459658477769,274.1574164177856,254.14757778387454,0.007106150488615848,0.007066467948933308,28.228454423096622,Buy,253.3000030517578
2017-11-17,256.5,259.0,256.0,258.0,209.8201446533203,9998498,263.5699974060059,5.006900931016922,273.58379926803974,253.55619554397202,0.011367945718998795,0.011328263179316256,43.1122145241391,0,255.10000610351562
2017-11-20,258.6000061035156,260.70001220703125,257.25,259.20001220703125,210.7960662841797,7916268,263.177498626709,5.027385076486267,273.23226877968153,253.12272847373646,0.004651229425429282,0.004611546885746742,48.42330498146664,0,258.0
2017-11-21,259.5,259.5,255.1999969482422,255.8000030517578,208.03099060058594,16626216,262.61749877929685,5.20000678676604,273.01751235282893,252.21748520576477,-0.013117302103095585,-0.013156984642778124,36.756040142421746,0,259.20001220703125
2017-11-22,256.0,258.6499938964844,255.60000610351562,258.1499938964844,209.94212341308594,8609960,262.06249847412107,5.0449003001273205,272.1522990743757,251.97269787386642,0.009186769754749413,0.009147087215066874,47.289662725549654,0,255.8000030517578
2017-11-23,258.3500061035156,260.70001220703125,256.3999938964844,258.1499938964844,209.94212341308594,7524346,261.5499984741211,4.88531677886763,271.32063203185635,251.77936491638582,0.0,-3.968253968253968e-05,47.289662725549654,0,258.1499938964844
2017-11-24,258.5,261.45001220703125,258.04998779296875,260.75,212.05662536621094,7347756,261.1199981689453,4.528052642075823,270.17610345309697,252.06389288479366,0.010071832744896314,0.010032150205213775,58.34348187859115,0,258.1499938964844
2017-11-27,260.0,260.5,257.29998779296875,259.25,210.83673095703125,4836535,260.8249984741211,4.443075541296859,269.7111495567148,251.9388473915274,-0.005752682365254946,-0.005792364904937486,50.94687930280626,0,260.75
2017-11-28,259.1000061035156,259.20001220703125,256.0,257.0,209.0069122314453,17508901,260.3899978637695,4.365883457099835,269.1217647779692,251.65823094956983,-0.008678842236265027,-0.008718524775947567,41.48098756534221,0,259.25
2017-11-29,258.0,258.70001220703125,257.0,258.04998779296875,209.86082458496094,8697821,259.7999969482422,3.777911554002944,267.3558200562481,252.24417384023633,0.0040855699191901795,0.0040458873795076395,46.99587432434409,0,257.0
2017-11-30,257.8999938964844,258.20001220703125,254.64999389648438,256.04998779296875,208.23431396484375,22116235,259.3199966430664,3.601255607046027,266.5225078571585,252.11748542897436,-0.0077504251845665895,-0.0077901077242491295,38.666672232616314,0,258.04998779296875
2017-12-01,256.95001220703125,259.6000061035156,254.64999389648438,255.1999969482422,207.5430450439453,6593537,258.8099967956543,3.4121904601844886,265.63437771602327,251.9856158752853,-0.003319668635473505,-0.0033593511751560446,35.46139918644303,0,256.04998779296875
2017-12-04,256.0,256.29998779296875,253.5500030517578,255.10000610351562,207.46173095703125,6111791,258.3199974060059,3.1879031980732764,264.69580380215245,251.94419100985934,-0.000391793841594823,-0.0004314763812773627,35.05123401302177,0,255.1999969482422
2017-12-05,255.0,255.35000610351562,252.5,253.85000610351562,206.44517517089844,8991412,257.7474983215332,2.8818603422573648,263.51121900604795,251.98377763701848,-0.004899967726304966,-0.004939650265987506,29.868617668863322,0,255.10000610351562
2017-12-06,253.25,253.25,250.85000610351562,251.60000610351562,204.61532592773438,8244499,257.05749893188477,2.590531854606414,262.2385626410976,251.87643522267194,-0.008863608663410405,-0.008903291203092944,22.638477522689954,0,253.85000610351562
2017-12-07,250.0,254.10000610351562,250.0,253.35000610351562,206.0385284423828,5426456,256.7224998474121,2.6162676937478966,261.9550352349079,251.4899644599163,0.006955503006412567,0.006915820466730027,36.89549636212246,Buy,251.60000610351562
2017-12-08,253.75,263.20001220703125,253.39999389648438,262.20001220703125,213.23585510253906,13132943,256.7474998474121,2.668207446969918,262.0839147413519,251.41108495347225,0.034931945566525124,0.03489226302684258,70.21100088472465,0,253.35000610351562
2017-12-11,264.6499938964844,267.5,263.29998779296875,266.25,216.52952575683594,17181015,257.1450004577637,3.4027422706235892,263.9504849990108,250.3395159165165,0.01544613898405145,0.01540645644436891,76.90631153598723,Sell,262.20001220703125
2017-12-12,264.5,265.20001220703125,260.5,261.54998779296875,212.70721435546875,9243049,257.3950004577637,3.537723901023101,264.47044825980987,250.31955265571747,-0.017652610598979823,-0.017692293138662364,58.5730678869211,Sell,266.25
2017-12-13,259.6000061035156,262.3999938964844,257.6000061035156,259.0,210.6334228515625,8653465,257.6800003051758,3.418039135561852,264.5160785762995,250.84392203405207,-0.009749511835741465,-0.009789194375424004,50.70373933141959,0,261.54998779296875
2017-12-14,260.8999938964844,266.1499938964844,257.54998779296875,264.25,214.90301513671875,8043427,258.1375,3.6584383036202324,265.4543766072405,250.82062339275953,0.02027025069124533,0.020230568151562787,62.988757846045324,0,259.0
2017-12-15,266.0,267.04998779296875,263.45001220703125,264.6000061035156,215.1876678466797,12269517,258.4675003051758,3.9327660044284256,266.33303231403266,250.60196829631894,0.0013245635933951672,0.0012848810537126275,63.71222650235579,0,264.25
2017-12-18,265.5,265.5,259.04998779296875,263.20001220703125,214.0491180419922,9293059,258.6675003051758,4.071249747869442,266.8099998009147,250.5250008094369,-0.005290962145185318,-0.0053306446848678584,58.24719297190913,0,264.6000061035156
2017-12-19,263.3999938964844,265.3999938964844,263.1000061035156,264.25,214.90301513671875,5881181,259.0900001525879,4.19459586914864,267.47919189088515,250.7008084142906,0.003989257711209282,0.003949575171526742,61.239452798912865,0,263.20001220703125
2017-12-20,264.70001220703125,264.70001220703125,262.70001220703125,263.29998779296875,214.1304168701172,7441512,259.3474998474121,4.290824469407461,267.929148786227,250.7658509085972,-0.0035951020329335615,-0.003634784572616101,56.8183706855794,0,264.25
2017-12-21,265.8999938964844,265.8999938964844,261.6000061035156,263.04998779296875,213.92709350585938,6771408,259.59249954223634,4.35821195466102,268.30892345155837,250.8760756329143,-0.0009495305114972652,-0.0009892130511798048,55.55191960353018,0,263.29998779296875
2017-12-22,263.5,264.20001220703125,262.1499938964844,263.1000061035156,213.96778869628906,6405364,259.7099998474121,4.422269516927751,268.5545388812676,250.8654608135566,0.00019022924942690977,0.0001505467097443701,55.78851430200856,0,263.04998779296875
2017-12-26,263.25,265.0,262.6499938964844,264.1499938964844,214.8217010498047,9549857,259.95499954223635,4.529867758111109,269.01473505845854,250.89526402601413,0.003990845345079874,0.003951162805397334,61.01580919151247,0,263.1000061035156
2017-12-27,264.20001220703125,264.29998779296875,261.6499938964844,262.1499938964844,213.19515991210938,6091016,260.21249923706057,4.4993227108871165,269.2111446588348,251.21385381528634,-0.007571586714687717,-0.007611269254370257,48.034413795241136,0,264.1499938964844
2017-12-28,263.3999938964844,264.04998779296875,261.04998779296875,261.8500061035156,212.9512176513672,15889965,260.4025001525879,4.483403067872842,269.3693062883336,251.4356940168422,-0.0011442204449798599,-0.0011839029846623995,46.262812976371755,0,262.1499938964844
2017-12-29,262.5,264.0,262.25,263.25,214.08975219726562,6565616,260.76250076293945,4.403880113709069,269.5702609903576,251.95474053552132,0.005346457082778366,0.005306774543095826,55.46197270791036,0,261.8500061035156
2018-01-01,263.25,266.29998779296875,261.25,262.29998779296875,213.31715393066406,10461011,261.1175003051758,4.2139552944056895,269.54541089398714,252.6895897163644,-0.003608758750347274,-0.0036484412900298136,48.67654448240849,0,263.25
2018-01-02,262.6000061035156,264.20001220703125,260.45001220703125,260.75,212.05662536621094,5688384,261.4,3.971740064754316,269.34348012950863,253.45651987049135,-0.005909175803380795,-0.005948858343063335,39.27012102081721,0,262.29998779296875
2018-01-03,261.29998779296875,262.6499938964844,260.6000061035156,261.1499938964844,212.38189697265625,11018996,261.76499938964844,3.55494664867424,268.87489268699693,254.65510609229995,0.0015338903270933901,0.0014942077874108505,42.69915765306035,0,260.75
2018-01-04,260.95001220703125,262.75,260.6000061035156,261.54998779296875,212.70721435546875,9368913,262.2624984741211,2.6346307293636686,267.53175993284844,256.9932370153938,0.0015317566489878587,0.001492074109305319,46.335290468141544,0,261.1499938964844
2018-01-05,261.8999938964844,263.5,261.8999938964844,262.8999938964844,213.80511474609375,9211954,262.73999786376953,1.5943662218339578,265.92873030743743,259.55126542010163,0.0051615569032379405,0.0051218743635554,57.307496781258216,0,261.54998779296875
2018-01-08,264.0,266.79998779296875,263.25,265.6000061035156,216.0009002685547,14433239,262.9099975585938,1.7107728944959875,266.33154334758575,259.4884517696018,0.010270032712119903,0.010230350172437364,71.36077589071564,0,262.8999938964844
2018-01-09,265.5,272.0,264.75,270.54998779296875,220.02655029296875,25737663,263.1249969482422,2.3158205747703247,267.75663809778285,258.49335579870154,0.01863719095341243,0.01859750841372989,83.38963340122038,0,265.6000061035156
2018-01-10,273.45001220703125,274.0,269.04998779296875,269.3999938964844,219.09129333496094,16441299,263.51749725341796,2.6725827920418923,268.8626628375017,258.1723316693342,-0.004250655008509185,-0.0042903375481917255,74.64868632287475,Sell,270.54998779296875
2018-01-11,269.5,271.0,268.1000061035156,269.79998779296875,219.41661071777344,11287437,264.05749664306643,2.799823264671668,269.65714317240975,258.4578501137231,0.0014848485207266116,0.001445165981044072,75.71133368817549,Sell,269.3999938964844
2018-01-12,270.25,271.3500061035156,266.1499938964844,267.54998779296875,217.5867462158203,8179762,264.22249603271484,2.9069529794738367,270.0364019916625,258.4085900737672,-0.008339680828935991,-0.00837936336861853,59.01378942981467,Sell,269.79998779296875
2018-01-15,268.0,271.1000061035156,267.0,267.6000061035156,217.62744140625,10538330,264.3724960327148,3.003263113921326,270.37902226055746,258.3659698048722,0.00018702973015338742,0.00014734719047084774,59.253512389698855,0,267.54998779296875
2018-01-16,268.20001220703125,268.70001220703125,260.79998779296875,261.70001220703125,212.8292236328125,12935712,264.29749603271483,3.052411891692927,270.40231981610066,258.192672249329,-0.022047852708430127,-0.022087535248112668,32.416242734497075,0,267.6000061035156
2018-01-17,262.0,267.0,259.54998779296875,266.04998779296875,216.36685180664062,16375659,264.38749542236326,3.0773717636997273,270.5422389497627,258.2327518949638,0.016621909874235508,0.016582227334552967,51.75069253874725,0,261.70001220703125
2018-01-18,268.0,275.25,266.6499938964844,273.3999938964844,222.34429931640625,26442702,264.8924957275391,3.662585168442453,272.217666064424,257.56732539065416,0.027626447673728904,0.027586765134046363,69.46358952031486,0,266.04998779296875
2018-01-19,276.0,277.5,271.1000061035156,274.54998779296875,223.27955627441406,25710521,265.4674957275391,4.21860471889061,273.9047051653203,257.03028628975784,0.0042063455680367845,0.0041666630283542444,71.43264361351953,0,273.3999938964844
2018-01-22,275.0,275.5,271.70001220703125,273.6499938964844,222.54762268066406,8339156,265.9949951171875,4.553304449309992,275.1016040158075,256.8883862185675,-0.00327810394271133,-0.0033177864823938697,67.35388868222653,Sell,274.54998779296875
2018-01-23,274.0,277.25,273.54998779296875,276.6000061035156,224.94676208496094,18244388,266.61749572753905,5.105369387491621,276.82823450252226,256.40675695255584,0.010780341642828706,0.010740659103146167,73.34125786445054,0,273.6499938964844
2018-01-24,276.6499938964844,282.0,276.04998779296875,281.45001220703125,228.8910675048828,17305234,267.5824966430664,5.967683021410296,279.517862685887,255.64713060024582,0.01753439517583333,0.017494712636150787,80.4243212460046,0,276.6000061035156
2018-01-25,281.0,283.20001220703125,278.6000061035156,281.25,228.72837829589844,13124518,268.5524963378906,6.536427417509829,281.62535117291026,255.47964150287095,-0.0007107713322229703,-0.0007504538719055099,79.38058389276438,Sell,281.45001220703125
2018-01-29,281.1499938964844,283.29998779296875,275.0,275.6499938964844,224.17410278320312,9569723,269.17249603271483,6.5948257071752225,282.3621474470653,255.9828446183644,-0.019911283184999462,-0.019950965724682003,55.277776438733035,0,281.25
2018-01-30,275.0,276.45001220703125,271.95001220703125,275.20001220703125,223.80816650390625,13057276,269.81749725341797,6.517675749288716,282.8528487519954,256.78214575484054,-0.0016323753491310766,-0.0016720578888136163,53.70539170558318,0,275.6499938964844
2018-01-31,273.8999938964844,276.0,269.8500061035156,271.3999938964844,220.7178192138672,18945945,270.34999694824216,6.163284825520235,282.67656659928264,258.0234272972017,-0.013808018439689596,-0.013847700979372135,41.68840402613673,0,275.20001220703125
2018-02-01,272.0,290.29998779296875,267.3999938964844,275.29998779296875,223.88951110839844,59362154,271.05749664306643,5.856111309951361,282.76971926296915,259.3452740231637,0.01436989503533459,0.01433021249565205,54.28597179728828,0,271.3999938964844
2018-02-02,274.3999938964844,285.6499938964844,270.79998779296875,275.3500061035156,223.93016052246094,35008302,271.74749755859375,5.477694681644679,282.70288692188313,260.79210819530437,0.00018156015376180612,0.00014187761407926644,54.437462512366885,0,275.29998779296875
2018-02-05,273.54998779296875,281.70001220703125,271.8500061035156,279.25,227.10186767578125,19706340,272.5649978637695,5.30511534838664,283.1752285605428,261.95476716699625,0.014163822979094354,0.014124140439411815,65.22116141956579,0,275.3500061035156
2018-02-06,269.95001220703125,277.29998779296875,268.1499938964844,273.5,222.42567443847656,15822723,272.9599975585937,5.047059341470596,283.0541162415349,262.8658788756525,-0.020590729988978262,-0.020630412528660803,45.97116904664768,0,279.25
2018-02-07,278.0,278.75,274.0,275.1499938964844,223.7675018310547,12956103,273.1899978637695,5.036254278581781,283.2625064209331,263.11748930660593,0.006032700118660417,0.005993017578977877,50.955721000466944,0,273.5
2018-02-08,275.70001220703125,276.8999938964844,272.6499938964844,274.1000061035156,222.91360473632812,9779911,273.4249984741211,4.95916358184888,283.34332563781885,263.5066713104233,-0.0038160013752633892,-0.003855683914945929,47.60212996179096,0,275.1499938964844
2018-02-09,271.0,272.5,267.79998779296875,271.3500061035156,220.67715454101562,14204123,273.50249938964845,4.911412747022241,283.32532488369293,263.67967389560397,-0.010032811581679235,-0.010072494121361774,39.44342141868745,0,274.1000061035156
2018-02-12,272.45001220703125,273.8500061035156,269.29998779296875,269.8500061035156,219.45726013183594,6713679,273.6175003051758,4.790128758547622,283.197757822271,264.03724278808056,-0.005527959664501481,-0.005567642204184021,35.46480211504107,0,271.3500061035156
2018-02-14,270.0,271.0,265.1000061035156,266.5,216.7328338623047,11303222,273.5625,4.868531662365272,283.29956332473057,263.82543667526943,-0.012414382043658967,-0.012454064583341506,27.917798481000773,0,269.8500061035156
2018-02-15,266.5,269.8999938964844,264.79998779296875,268.1000061035156,218.03407287597656,11736246,273.8824996948242,4.214146834043223,282.31079336291066,265.4542060267378,0.006003885015865018,0.005964202476182478,35.75359478681622,0,266.5
2018-02-16,269.8500061035156,270.75,265.6000061035156,266.45001220703125,216.6921844482422,6164187,273.90250091552736,4.1757902739327335,282.2540814633928,265.5509203676619,-0.006154489571442712,-0.006194172111125252,31.51420459989002,0,268.1000061035156
2018-02-19,266.0,267.79998779296875,262.5,264.1000061035156,214.78102111816406,6069585,273.43750152587893,4.717376425254632,282.8722543763882,264.0027486753697,-0.0088197150946836,-0.00885939763436614,26.203919567308873,0,266.45001220703125
2018-02-20,264.0,265.79998779296875,262.1499938964844,263.25,214.08975219726562,9301017,272.8725021362305,5.2263615292430154,283.3252251947165,262.41977907774447,-0.0032184823281854458,-0.0032581648678679854,24.418023082677976,0,264.1000061035156
2018-02-21,264.0,268.95001220703125,263.45001220703125,268.20001220703125,218.1154022216797,10555155,272.6000030517578,5.324841463086576,283.249685977931,261.95032012558465,0.018803562445645516,0.018763879905962975,48.802150379175316,0,263.25
2018-02-22,267.20001220703125,269.0,265.45001220703125,267.1000061035156,217.22080993652344,19118686,272.1250030517578,5.372749161765163,282.87050137528814,261.37950472822746,-0.004101463152276774,-0.004141145691959314,44.93620730147979,0,268.20001220703125
2018-02-23,267.45001220703125,270.0,266.1000061035156,269.04998779296875,218.80661010742188,6529253,271.5050018310547,4.9378992463347045,281.3808003237241,261.6292033383853,0.007300406307120477,0.007260723767437937,52.87703526176899,0,267.1000061035156
2018-02-26,268.54998779296875,269.5,266.0,266.54998779296875,216.77349853515625,8378818,270.77000122070314,4.484222559107971,279.73844633891906,261.8015561024872,-0.00929181970904569,-0.00933150224872823,43.27564836750694,0,269.04998779296875
2018-02-27,268.0,268.20001220703125,265.5,266.3999938964844,216.65151977539062,7429924,270.3075012207031,4.43111782101544,279.169736862734,261.4452655786722,-0.0005627014399356423,-0.0006023839796181819,42.71719815917478,0,266.54998779296875
2018-02-28,265.0,266.29998779296875,263.04998779296875,265.04998779296875,215.5535888671875,13451146,269.8,4.422519713096733,278.6450394261935,260.95496057380655,-0.005067727700878266,-0.005107410240560806,37.49178766069963,0,266.3999938964844
